tweet,label
"['go', 'tryin', 'nicca', 'dis']",0
"['lame', 'nicca', 'dis']",0
"['wit', 'tol', 'caddy', 'jus', 'true', 'bitch', 'dis', 'trippin', 'fck', 'lol', 'station', 'on4s', 'niga', 'gas', 'dnt', 'shut', 'wana', 'ride']",1
"['look', 'nigga', 'retard', 'dis']",1
"['buy', 'disgusting', 'nigger', 'pet', 'mom', 'gtfohhhhh']",1
"['feel', 'isis', 'celebrate', 'resort', 'bona', 'pressure', 'jihadi', 'reclaim', 'disturb', 'fide', 'fanboys', 'qaeda']",0
"['ugly', 'ass', 'wig', 'good', '500k', 'bitch', 'fool', 'khale', 'nikki', 'spend', 'million', 'ring']",1
"['retarded', 'khaled']",1
"['girl', 'dnt', 'play', 'heart', 'pussy']",1
"['soo', 'muthaafuckin', 'hoe']",1
"['dong', 'adult', 'sex', 'bird', 'know', 'mate', 'animal', 'help', 'work']",0
"['secret', 'victorias', 'wear', 'bathrobe', 'girl', 'fuzzy', 'cuz', 'cute']",0
"['look', 'fat', 'cunt', 'glass']",1
"['love', 'hoe']",1
"['check', 'brown', 'twitter', 'away', 'break', 'chris', 'bitch', 'stupid', 'lmao', 'take', 'verified', 'remember']",1
"['reel', 'like', 'emabiggestfans1d', 'zayn', 'look', 'cunt']",1
"['plant', 'get', 'relationship', 'cuteness', 'hate', 'bitch', 'hell', 'expect', 'cute']",1
"['tot', 'whitey', 'nickname', 'tator', 'taylor', 'agent', 'tightey', 'pant']",0
"['skippy', 'grow', 'know']",0
"['people', 'convinced', 'ape', 'evolve', 'believe', 'quiet', 'evolution', 'man']",0
"['fro', 'low', 'stick', 'knot', 'hoe', 'dick', 'hang', 'wobble', 'tie']",1
"['sza', 'pussy', 'freckle']",1
"['sense', 'ape', 'timeline', 'bother', 'make', 'planet']",0
"['male', 'wonder', 'sing', 'dog', 'dyke', 'nigga', 'flex', 'zone', 'think', 'person', 'female']",1
"['real', 'bitch', 'shoutout', 'thang']",1
"['boy', 'dom', 'bitch', 'call']",1
"['underground', 'accept', 'white', 'velvet', 'tonight', 'whiskey', 'heaven', 'moonlit', 'dominoes', 'ridicule', 'lake', 'trash', 'honey']",0
"['great', 'news', 'hum', 'hot', 'poll', 'late', 'air', 'believe', 'republicans', 'tone', 'don']",0
['bitch'],1
"['verbal', 'response', 'brain', 'suggest', 'maybe', 'bitch', 'med', 'aggressive', 'damage', 'interaction', 'hillary', 'need']",1
"['act', 'bitch', 'shy', 'slop']",1
"['hate', 'hoe', 'pimpchampaign', 'pay', 'broke']",1
"['baby', 'clinic', 'wrap', 'white', 'wanna', 'tool', 'bitch', 'fool', 'daddy', 'apparently', 'exempt', 'ratchet']",1
"['bitch', 'little']",1
['pussy'],1
"['niggas', 'bitch', 'old', 'fool', 'kickit']",1
"['choosin', 'cause', 'mad', 'bitch']",1
"['splash', 'ass', 'cause', 'mad', 'choosin', 'bitch', 'jacuzzi']",1
"['speak', 'bitch', 'hello', 'amp', 'initiate', 'friendly']",1
"['tooth', 'childish', 'hoe']",1
"['blame', 'nigga', 'bitch', 'help', 'want']",1
"['ass', 'round', 'police', 'nicca', 'bring']",1
"['wit', 'mingling', 'concern', 'bitch']",1
"['iggy', 'like', 'music', 'dance', 'trash']",0
"['ashamed', 'hoe']",1
"['hoe', 'girl', '3some', 'hug', 'kiss']",1
"['astro', 'say', 'follow', 'look', 'trash']",0
"['wit', 'bitch', 'leave', 'coward', 'fucc', 'cuz']",1
"['word', 'fuck', 'ass', 'baby', 'widd', 'bitch', 'deja', 'lol']",1
"['wear', 'fuck', 'beanie', 'girl']",1
"['something', 'sloppy', 'hoe', 'catch']",1
"['justify', 'bitch', 'attitude', 'shit']",1
"['ass', 'kill', 'baby', 'bitch', 'new', 'atlanta']",1
"['difference', 'bitch', 'big', 'main', 'confuse']",1
"['ass', 'bout', 'bitch', 'pic', 'talk', 'hit', 'treat']",1
"['judge', 'come', 'vindictive', 'bitch', 'disrespect', 'vengeful']",1
"['kiss', 'mouth', 'hoe']",1
"['ugly', 'niggas', 'snitch', 'bitch', 'know', 'broke']",1
"['lie', 'hoe', 'let']",1
"['power', 'hoe', 'let', 'turn', 'dollar']",1
"['shit', 'perm', 'hair', 'hoe', 'let', 'fool', 'natural', 'care', 'need']",1
"['come', 'bout', 'bitch', 'sleep', 'lose']",1
"['lean', 'love', 'hoe', 'bitch']",1
"['fuck', 'get', 'time', 'bitch', 'love']",1
"['fall', 'like', 'love', 'bitch']",1
"['nigga', 'bitch']",1
"['people', 'hate', 'mind', 'nigger', 'black']",1
"['twinkie', 'rest', 'product', 'mind', 'go', 'line', 'concerned', 'hostess']",0
"['repeat', 'nigga', 'artificial', 'bitch', 'let', 'want']",1
"['plash', 'emotion', 'get', 'go', 'hoe', 'play', 'bla']",1
"['gettin', 'exactly', 'bitch', 'effort']",1
"['good', 'yellow', 'white', 'dalmatian', 'care', 'fighter', 'black']",0
"['real', 'ugly', 'subtweet', 'bitch']",1
"['actually', 'people', 'anti', 'reason', 'talk', 'homecoming', 'mock', 'party']",0
"['come', 'search', 'like', 'evil', 'guess', 'talk', 'lie', 'cunt']",1
"['trash', 'well', 'ass', 'fuck', 'dogshit', 'ryan', 'tannehill', 'alex', 'smith', 'tell']",1
"['let', 'come', 'throw', 'pussy']",1
"['touch', 'bitch', 'famous']",1
"['something', 'touch', 'catch', 'sloppy', 'hoe']",1
"['polish', 'chip', 'bitch', 'nail', 'trust']",1
"['trust', 'hoe']",1
"['shit', 'friend', 'fake', 'bitch', 'try', 'pull']",1
"['fuck', 'wit', 'use', 'worry', 'bitch']",1
"['emabiggestfans1d', 'get', 'bout', 'worry', 'bitch', 'mind', 'lane', 'vote5sos', 'arrange', 'business', 'stay']",1
"['ass', 'use', 'dumb', 'hate', 'say', 'try', 'mock', 'voice']",1
"['date', 'hate', 'listen', 'hoe', 'care']",1
['yankees'],0
"['believe', 'hoe']",1
"['intention', 'boy', 'nigga', 'talk', 'turn', 'pussy']",1
"['break', 'fuck', 'wit', 'bitch']",1
"['talk', 'hoe', 'better', 'mute']",1
"['sol', 'nubuck', 'doom', 'leather', 'white', 'pass', 'make', 'upper', 'foam']",0
"['oreo', 'mane', 'stuff', 'double']",0
"['honest', 'tap', 'hoe', 'imma', 'double']",1
"['bitch', 'blow', 'double']",1
"['trash', 'martin', 'doug']",0
"['bitch', 'catch', 'body']",1
"['drinking', 'chug', 'beer', 'woman', 'draft', 'game', 'cry', 'everytime', 'black']",0
"['like', 'people', 'stack', 'drake', 'rapper', 'alot', 'think', 'kendrick', 'trash']",0
"['drake', 'bitch', 'get']",1
"['skin', 'fizz', 'lil', 'take', 'ilovemakonnen', 'yung', 'twitter', 'chris', 'drake', 'get', 'bitch', 'berg', 'stage', 'brown', 'rant', 'beef', 'tyga', 'light', 'drug']",1
"['buy', 'singe', 'nwts', 'shit', 'drake', 'bitch', 'lmao', 'album', 'remember']",1
"['hugging', 'like', 'dress', 'job', 'day', 'pedophile', 'dream', 'mouse', 'kid', 'mickey']",1
"['start', 'wake', 'today', 'struggle', 'death', 'eat', 'dream', 'salivate', 'cough', 'brownie']",0
"['sleep', 'dream', 'cat', 'nap', 'pussy']",1
"['like', 'dress', 'go', 'hoe', 'forget', 'nite', 'halloween']",1
"['like', 'dress', 'hate', 'go', 'bitch', 'everyday']",1
"['dress', 'backwards', 'lift', 'yankee', 'hat', 'swag', 'saggy', 'jeans', 'shirt']",0
"['bitch', 'drink']",1
"['tasty', 'corona', 'bitch', 'drink']",1
"['facebook', 'male', 'snitching', 'queen', 'tea', 'watch', 'drama', 'bitch', 'drink', 'go', 'lot', 'thai']",1
"['drinking', 'fall', 'deux', 'bird', 'hahaha', 'folie', 'play', 'wine']",0
"['lmao', 'drita', 'nicca']",0
"['drive', 'fucktardmobile', 'slip', 'tranny']",1
"['nigga', 'bitch', 'die', 'gorgeous', 'dead', 'drop']",1
"['nigga', 'bitch', 'die', 'gorgeous', 'dead', 'drop']",1
"['drive', 'wus', 'walk', 'bitch', 'drop']",1
"['niggah', 'drop']",1
"['good', 'dragonballz', 'hoe', 'find', 'episode', 'decision', 'drop']",1
"['sneak', 'geekin', 'nigga', 'bitch', 'hoe', 'let', 'hold', 'pick', 'drop']",1
"['get', 'dop', 'hoe', 'druggys', 'video']",1
"['beyonc', 'gun', 'bitch', 'bae', 'inlove', 'drunk']",1
"['blunt', 'fuck', 'like', 'zetzu', 'shit', 'hotboxe', 'betray', 'get', 'drunkkkk', 'bumpin', 'hoe', 'straight', 'mind', 'kushy', 'bro', 'aob', 'black']",1
"['work', 'dude', 'pussy']",1
"['ugly', 'ass', 'get', 'hoe', 'live', 'dude', 'damn', 'hit']",1
"['say', 'bitch', 'dude', 'take', 'nap', 'midterm']",1
"['fish', 'ice', 'say', 'player', 'create', 'lol', 'dude', 'retard']",1
"['nickelback', 'hate', 'know', 'dude', 'talmbout', 'trash']",0
"['confused', 'like', 'bitch', 'dude']",1
"['dudes', 'mybabyisallgrownup', 'bitch', 'right', 'left', 'call', 'today']",1
"['pahahaha', 'faggot', 'dude']",1
"['secret', 'dirt', 'sex', 'bitch', 'decipher', 'wifely', 'dude', 'love', 'overdo', 'problem']",1
"['kill', 'see', 'hoe', 'khloe', 'mess', 'dude', 'real', 'hit', 'money', 'kardashian']",1
"['probably', 'think', 'eat', 'dude', 'lip', 'suck', 'pussy']",1
"['property', 'baby', 'proudly', 'daddy', 'father', 'dude', 'volunteer', 'pussy']",1
"['bitch', 'try', 'know', 'else', 'dude', 'hit', 'take', 'stay']",1
"['nights', 'aka', 'night', 'duh', 'hella', 'shitty', 'ghetto', 'city']",1
"['ass', 'dumb', 'bitch']",1
"['ass', 'dumb', 'bitch', 'swear']",1
"['ass', 'childish', 'shit', 'mad', 'good', 'dumb', 'fake', 'bitch', 'friend', 'talk', 'lmao']",1
"['ass', 'dumb', 'hoe']",1
"['ass', 'germany', 'funny', 'get', 'dumb', 'student', 'giant', 'hornyman', 'sculpture', 'wtf', 'trap', 'pussy']",1
"['dumb', 'bitch']",1
"['dumb', 'color', 'bitch', 'know']",1
"['dumb', 'bitch']",1
"['dumb', 'bitch', 'leave']",1
"['dumb', 'bitch', 'thing', 'extinct']",1
"['namaste', 'dumb', 'buddha', 'bitch', 'say', 'think']",1
"['dumb', 'cunt']",1
"['broad', 'fuck', 'dumb', 'bitch', 'little']",1
"['dumb', 'nigguh']",1
"['gahbage', 'chick', 'dumpster', 'smoke', 'debate', 'trash']",0
"['ugly', 'hoe', 'instead', 'young', 'dwight']",1
"['kill', 'dyke', 'get', 'bitch', 'hoe', 'lol', 'thinkin']",1
"['pastor', 'dyke', 'cuff', 'tryna', 'house', 'lord', 'bruh', 'pussy']",1
"['come', 'triton', 'e250', 'transmission', 'motor', 'tranny', 'mile']",0
"['see', 'like', 'landunem', 'name', 'xxxxx8898', 'bitch', 'websingle', 'ach', 'ebhgjhbgjbejfb', 'mary', 'steal', 'marylandunempin', 'money']",1
"['eda', 'queer', 'lol']",1
"['bad', 'sam', 'michael', 'bitch', 'wanna']",1
"['hire', 'niggas', 'dyke', 'bitch', 'gay', 'talk', 'sport', 'espn', 'spanish']",1
"['infiltrate', 'expose', 'plan', 'jihadi', 'british', 'army', 'murder', 'police', 'handbook', 'kidnap']",0
"['fan', 'faggot', 'eagle', 'annoying']",1
"['fuck', 'kill', 'eagle', 'sophi', 'crib', 'cracker', 'lose', 'amp', 'smfh']",1
"['eagle', 'trash', 'fucking']",1
"['catch', 'worm', 'early', 'bird']",0
"['catch', 'worm', 'early', 'bird']",0
"['worm', 'early', 'bird']",0
"['cheese', 'early', 'get', 'bird', 'second', 'mouse', 'worm', 'risengrind']",0
"['early', 'job', 'get', 'hopefully', 'right', 'bird', 'today', 'soon', 'worm']",0
"['get', 'worm', 'early', 'bird']",0
"['get', 'worm', 'early', 'bird']",0
"['early', 'get', 'bird', 'gogetit', 'worm']",0
"['early', 'beer', 'wake', 'morning', 'reward', 'take', 'trash']",0
"['early', 'get', 'bird', 'bslfe', 'worm', 'goodmorning']",0
"['congo', 'lunch', 'road', 'eat', 'easy', 'faggot', 'fuckin', 'frequently']",1
"['easy', 'bitch', 'lmfaoooooooooo', 'girl']",1
"['easy', 'motivate', 'pussy']",1
"['eat', 'dick', 'bitch']",1
"['mad', 'sleep', 'horny', 'eat', 'sad', 'pussy']",1
"['eat', 'dick', 'bitch']",1
"['eat', 'mustache', 'pink', 'pussy']",1
"['cold', 'like', 'pizza', 'eat', 'pussy']",1
"['munchie', 'like', 'get', 'eat', 'pussy']",1
"['eat', 'like', 'pussy']",1
"['eat', 'vegetable', 'grow', 'pussy']",1
"['idk', 'go', 'eat', 'brownie', 'gym']",0
"['eat', 'fun', 'pussy']",1
"['eat', 'shoulder', 'pussy']",1
"['eattin', 'startin', 'chubby', 'pussy']",1
"['like', 'ebola', 'hood', 'sound', 'hoe']",1
"['thing', 'tad', 'dem', 'run', 'muzzie', 'certainly', 'better', 'bros', 'respector', 'egypt']",0
"['ass', 'psychotic', 'like', 'noisy', 'cantstanducunt', 'bitch', 'worry', 'save', 'look', 'need']",1
"['funny', 'niggas', 'block', 'hoe', 'tryna', 'hella', 'know']",1
"['elizabeth', 'stupid', 'hoe']",1
"['elizabeth', 'stupid', 'hoe']",1
"['elizbian', 'woman', 'like', 'bitch']",1
"['group', 'runoff', 'water', 'color', 'turds', 'embrace', 'love', 'pick', 'flip']",0
"['hoe', 'emd']",1
"['ass', 'emoji', 'nigguh']",1
"['sun', 'night', 'endless', 'positive', 'possible', 'fri', 'trash', 'man']",0
"['bitch', 'energy', 'vampire']",1
"['check', 'code', 'booth', 'vegan', 'amp', 'enjoy', 'brownie', 'sample', 'ticket']",0
"['teddy', 'enjoy', 'monkey', 'teddybear', 'singlelife', 'perfect', 'bear', 'bed']",0
"['charlie', 'watch', 'episode', 'appearance', 'enjoy', 'americarna', 'daniels', 'eccentricity']",0
"['nahh', 'like', 'half', 'time', 'shiver', 'sound', 'epic', 'tht', 'mickey', 'man']",0
"['ass', 'baby', 'dome', 'bout', 'daddy', 'dumb', 'bitch', 'desperate', 'eat', 'flawge', 'scrapy', 'sure', 'brag', 'wow', 'erica', 'give', 'pussy']",1
"['fuck', 'nigga', 'bitch', 'knowin', 'tryna', 'errrnigga']",1
"['ugly', 'niggas', 'esp', 'bitch', 'nigga', 'hype', 'pick', 'leftover']",1
"['souf', 'niccas', 'shit', 'outrageous', 'dem', 'especially']",1
"['arse', 'wae', 'fuck', 'sup', 'shit', 'tank', 'time', 'walk', 'foot', 'especially', 'tense', 'wee', 'lol', 'motherfucking', 'cunt']",1
"['snack', 'europeans', 'white', 'america', 'test', 'taste', 'hilarious', 'foodie', 'ish', 'trash']",1
"['wit', 'evan', 'bitch', 'minaj', 'find', 'williams']",1
"['buy', 'evan', 'till', 'polo', 'eat', 'receipt', 'expire', 'pussy']",1
"['hum', 'like', 'stuff', 'bird']",0
"['maintenance', 'bad', 'tune', 'bumpin', 'bitch', 'high', 'attitude']",1
"['house', 'gtta', 'bitch', 'sittn']",1
"['charlie', 'gop', 'claim', 'liberal', 'slavery', 'hot', 'humiliate', 'air', 'back', 'rangel']",0
"['fuck', 'people', 'know', 'ghetto', 'mom']",1
"['thing', 'early', 'wake', 'think', 'bird', 'bunk']",0
"['lol', 'hoe', 'young', 'kardashian']",1
"['mad', 'get', 'takendown', 'pretty', 'self', 'bitch', 'conscious', 'pic', 'enuff', 'love', 'instagram']",1
"['bitch', 'know']",1
"['ceiling', 'human', 'music', 'turn', 'favorite', 'lil', 'wayne', 'trash']",0
"['stone', 'bitch', 'leave']",1
"['floor', 'bust', 'bag', 'chip', 'bitch', 'open', 'end', 'pop', 'fuckin', 'face']",1
"['class', 'psychology', 'divorce', 'annoying', 'get', 'add', 'noonecare', 'parent', 'relate', 'cunt']",1
"['bank', 'bitch', 'love', 'account', 'overdraft']",1
"['break', 'bear', 'bitch', 'man']",1
"['character', 'thesimpson', 'joke', 'purpose', 'trash']",0
"['bad', 'bitch', 'chick']",1
"['bullet', 'celebrate', 'wake', 'bitch', 'crazy', 'day', 'dodge']",1
"['start', 'story', 'good', 'bitch', 'lol']",1
"['losangele', 'deport', 'kill', 'gook']",1
"['rape', 'cop', 'half', 'white', 'try', 'breed', 'america', 'woman']",1
"['like', 'nigga', 'bitch', 'thatsafact', 'act', 'female']",1
"['fuck', 'nigga', 'bitch', 'know', 'tryna']",1
"['fuck', 'nigga', 'bitch', 'know', 'tryna']",1
"['nigga', 'bitch', 'know', 'trynna', 'fuc']",1
"['collection', 'add', 'hoe']",1
"['feel', 'like', 'pussy']",1
"['jayfact', 'bitch', 'nicca', 'real', 'need']",1
"['scum', 'losangele', 'chinatown', 'bulldoze', 'right', 'slant', 'deport']",1
"['rape', 'cop', 'losangele', 'half', 'job', 'white', 'breed', 'think', 'spic', 'pig', 'woman']",1
"['cop', 'losangele', 'loyal', 'spic', 'latinking']",1
"['kill', 'cop', 'job', 'people', 'get', 'white', 'spic', 'pig']",1
"['fuck', 'like', 'time', 'get', 'bitch', 'hit']",1
"['patapon', 'ushishi', 'uppa', 'monkey', 'time', 'theme', 'game', 'think', 'hear', 'beatboxe', 'play']",0
"['phone', 'post', 'time', 'bitch', 'wanna', 'employee', 'scare', 'macy']",1
"['time', 'bitch', 'lol', 'call', 'mom']",1
"['ass', 'everybody', 'lamar', 'true', 'bitch', 'listen', 'rolls', 'crash', 'motherfuckin', 'sit', 'kendrick', 'tell']",1
"['fuck', 'fat', 'everybody', 'bout', 'bitch']",1
"['shit', 'everybody', 'bitch', 'life', 'fucking']",1
"['everybody', 'get', 'bitch', 'foreign', 'car']",1
"['everybody', 'get', 'hate', 'bitch', 'gay', 'ask']",1
"['house', 'bitch', 'everybody']",1
"['pot', 'everybody', 'cupcake', 'crystal', 'suddenly', 'love', 'meth', 'weirdo', 'brownie', 'bring', 'party']",0
"['facebook', 'everybody', 'pregnant', 'ghetto', 'idc']",1
"['wake', 'get', 'bitch', 'everyday', 'different']",1
"['bullet', 'celebrate', 'wake', 'bitch', 'crazy', 'everyday', 'dodge']",1
"['witness', 'great', 'wear', 'jeter', 'uniform', 'player', 'bitchin', 'stop', 'week', 'baseball', 'need', 'yankees']",1
"['niggah', 'like', 'call', 'wassup']",1
"['james', 'lebron', 'talk', 'eat', 'oreo', 'voice', 'cream', 'fill']",0
"['fuck', 'like', 'evil', 'compassion', 'pussy']",1
"['like', 'bitch', 'stare']",1
"['thing', 'listen', 'coon', 'exact', 'tell']",1
"['justmadeitawkward', 'queer', 'say', 'letsmakeitawkward']",1
"['like', 'color', 'difference', 'understand', 'hair', 'think', 'person', 'big', 'mole', 'look']",0
"['ass', 'move', 'get', 'bitch', 'north', 'pregnant', 'glad']",1
"['ass', 'jump', 'reaction', 'bitch', 'think', 'deserve', 'sad', 'focus', 'money']",1
"['come', 'room', 'time', 'bitch', 'dick', 'clean', 'lmao', 'everytime', 'mom', 'tell']",1
"['fuck', 'get', 'bitch', 'everytime', 'hit']",1
"['wit', 'bitch', 'new', 'cuzzint', 'everytime']",1
"['timin', 'small', 'hillbilly', 'deluxe', 'big', 'brooksndunn', 'town', 'look', 'smalltownproblem', 'neversaiditwasabadthe']",0
"['ass', 'post', 'ewww', 'hate', 'bitch', 'hoe', 'strange', 'danger', 'ratchet']",1
"['lmfaooooo', 'bitch', 'go', 'gay', 'lol', 'wtf', 'lmfaooooooooo']",1
"['ewh', 'like', 'bitch', 'inbred', 'look']",1
"['canunot', 'fuckoff', 'bitch', 'ewww']",1
"['pale', 'lol', 'super', 'tan', 'yellow']",0
"['lahhh', 'regular', 'dem', 'nigga', 'hoe', 'think', 'know', 'hit', 'hazel']",1
"['nose', 'hoe', 'find', 'business', 'excuse']",1
"['swear', 'well', 'bitch', 'exes']",1
"['stranger', 'charlie', 'phone', 'sex', 'hot', 'love', 'married', 'woman', 'experience']",1
"['stranger', 'charlie', 'phone', 'sex', 'hot', 'love', 'married', 'woman', 'experience']",1
"['stranger', 'charlie', 'phone', 'sex', 'hot', 'love', 'married', 'woman', 'experience']",0
"['hard', 'extra', 'hoe']",1
"['like', 'street', 'bitch', 'eyebrow', 'pencil', 'wall', 'homes', 'wilde']",1
"['property', 'trash', 'bad', 'marvel', 'good', 'consistently', 'entire', 'universe', 'ultimate']",0
"['fuck', 'talkin', 'like', 'guy', 'ugly', 'say', 'bitch', 'number', 'ask']",1
"['fuck', 'faggot']",1
"['fuck', 'piece', 'lowlife', 'trash', 'fucking']",1
"['walk', 'bronx', 'fucking']",1
"['twitter', 'fwm', 'escort', 'niggas', 'stripper', 'get', 'bitch', 'artist', 'hustlaz', 'dude', 'hittaz']",1
"['love', 'bitch', 'face']",1
"['facebook', 'fag']",1
"['facebook', 'bird']",0
"['fact', 'bitch']",1
"['fade', 'payment', 'bitch', 'educate', 'swear', 'god', 'client', 'pay']",1
"['ass', 'faggot', 'nigga', 'bitch']",1
"['crochet', 'tale', 'adult', 'fairy', 'pattern', 'hat', 'free', 'child']",0
"['lmao', 'world', 'tale', 'fairy']",0
"['ass', 'fake', 'hoe']",1
"['ass', 'frontin', 'people', 'fake', 'bitch', 'respect']",1
"['niccas', 'dog', 'fake', 'right', 'far', 'face']",1
"['guess', 'fake', 'hoe', 'costume', 'tit', 'twitpic', 'halloween']",0
"['fall', 'like', 'quick', 'sand', 'pussy']",1
"['bitch', 'start', 'false']",1
"['sterile', 'bitch', 'fam', 'raw', 'hit', 'tell']",1
"['woman', 'big', 'famous', 'hoe']",1
"['trash', 'fantasy', 'squad']",0
"['niggah', 'trel', 'fat']",1
"['ass', 'fat', 'machine', 'hoe', 'hold']",1
"['ass', 'paula', 'like', 'fat', 'hate', 'inbreed', 'go', 'redneck', 'bree', 'extinct', 'look', 'deen', 'woman', 'scale', 'mean']",1
"['fat', 'bitch']",1
"['twitter', 'princesscookieneckbackcrack', 'fat', 'name', 'bitch', 'lmaoo']",1
"['get', 'fat', 'picture', 'bitch']",1
"['fuck', 'fat', 'bitch', 'love', 'need']",1
"['nasty', 'ass', 'fat', 'funky', 'hoe', 'fucking']",1
"['twitter', 'fat', 'bitch', 'hoe', 'bear', 'care', 'call', 'barbie', 'damn']",1
"['duck', 'like', 'pro', 'slavery', 'faux', 'homophobic', 'phil', 'racist', 'molester', 'darling', 'pundit', 'noise', 'teabagger', 'robertson']",1
"['duck', 'like', 'pro', 'slavery', 'faux', 'homophobic', 'phil', 'racist', 'molester', 'darling', 'pundit', 'noise', 'teabagger', 'robertson']",1
"['dem', 'hoe', 'old', 'fck', 'entree', 'double']",1
"['fear', 'bitch']",1
"['queer', 'fear']",1
"['feb', 'word', 'record', 'apparently', 'faggot', 'day', 'set']",1
"['real', 'boy', 'hoe', 'fed']",1
"['feeeeele', 'cunt', 'tuna', 'feelliiiing']",1
"['feel', 'cop', 'like', 'people', 'driver', 'bitch', 'call', 'hit', 'wreck', 'jail']",1
"['feel', 'like', 'warm', 'half', 'get', 'hour', 'go', 'let', 'eat', 'nut', 'pussy']",1
"['like', 'bitch', 'hoe', 'feelin', 'want']",1
"['fall', 'ass', 'see', 'wake', 'asleep', 'sleep', 'stare', 'beaner', 'weird']",1
"['america', 'american', 'joe', 'grave', 'amp', 'jihadis', 'female', 'dangers', 'european']",0
"['see', 'like', 'time', 'reaction', 'raise', 'act', 'laugh', 'make', 'kid', 'nicca', 'female']",1
"['bad', 'feel', 'shit', 'like', 'nigga', 'bitch', 'smoke', 'tryna', 'weed', 'day', 'happy', 'female']",1
"['wonder', 'near', 'niccas', 'jus', 'naked', 'wanna', 'lol', 'damn', 'fuk', 'female']",1
"['guy', 'like', 'understand', 'hoe', 'trippin', 'know', 'stop', 'female']",1
"['get', 'day', 'dirty', 'bitch', 'go', 'talk', 'bro', 'play', 'real', 'female']",1
"['niccas', 'talk', 'point', 'tip', 'female']",1
"['use', 'month', 'awareness', 'social', 'shit', 'hoe', 'know', 'smh', 'site', 'breast', 'damn', 'cancer', 'excuse', 'female']",1
